timestamp,date,category,headline,severity,severity_score,impact_score,price_impact_bps,market_context,affected_regions,duration_days,source,source_reliability,verified,is_related,gpr_level
2021-01-22 01:21:13,2021-01-22,inventory_report,Floating storage levels lower off North Sea,high,3,0.649,87.8,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.83,True,False,200.0
2021-01-22 12:00:51,2021-01-22,sanctions,Secondary sanctions threatened for Russia oil traders,extreme,5,1.0,391.9,Disrupts payment systems and shipping insurance,[np.str_('Middle East')],82,market_calibrated_advanced,0.72,True,False,200.0
2021-01-22 13:49:46,2021-01-22,trade_flow_disruption,Shipping lane disruption near Strait of Hormuz,critical,4,0.5488,148.6,"Forces rerouting, increases transit times",[np.str_('Strait of Hormuz')],16,market_calibrated_advanced,0.91,True,True,160.0
2021-01-22 22:50:44,2021-01-22,trade_flow_disruption,Shipping lane disruption near Suez Canal,extreme,5,1.0,124.0,"Forces rerouting, increases transit times",[np.str_('Strait of Hormuz')],9,market_calibrated_advanced,0.79,True,False,200.0
2021-01-29 19:08:00,2021-01-29,geopolitical_tension,Trade negotiations impact Strait of Hormuz energy imports,high,3,1.0,107.2,Trade policy uncertainty affects flows,"[np.str_('Middle East'), np.str_('Global'), np.str_('Asia Pacific')]",7,market_calibrated_advanced,0.96,True,False,200.0
2021-01-30 13:58:37,2021-01-30,trade_flow_disruption,Tanker tracking shows higher flows to Kuwait,high,3,1.0,285.8,Indicates trade pattern shifts,[np.str_('South China Sea')],4,market_calibrated_advanced,0.99,True,False,200.0
2021-01-31 04:34:57,2021-01-31,infrastructure,Major pipeline maintenance reduces Latin America flows by 1106,moderate,2,0.936,86.8,Temporary but planned supply reduction,[np.str_('Middle East')],9,market_calibrated_advanced,0.91,True,False,200.0
2021-02-01 03:51:17,2021-02-01,production_policy,Kuwait announces voluntary production cut extension,critical,4,1.0,291.1,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",31,market_calibrated_advanced,0.7,True,False,200.0
2021-02-04 13:25:57,2021-02-04,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,208.9,Temporary supply increase to calm markets,[np.str_('Asia Pacific')],14,market_calibrated_advanced,0.83,True,False,200.0
2021-02-05 11:31:27,2021-02-05,production_policy,OPEC+ agrees to adjust production by 1649 kb/d,high,3,0.7,94.7,Direct impact on global supply-demand balance,"[np.str_('Global'), np.str_('Middle East')]",34,market_calibrated_advanced,0.74,False,True,160.0
2021-02-05 12:38:39,2021-02-05,production_policy,OPEC+ agrees to adjust production by 399 kb/d,critical,4,1.0,113.5,Direct impact on global supply-demand balance,[np.str_('Global')],28,market_calibrated_advanced,0.73,True,False,200.0
2021-02-06 09:09:58,2021-02-06,inventory_report,EIA reports lower crude inventory of 945M barrels,moderate,2,0.695,23.0,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.81,True,False,200.0
2021-02-06 16:36:12,2021-02-06,inventory_report,Floating storage levels unchanged off South China Sea,moderate,2,0.34369999999999995,17.6,Signal of market contango/backwardation,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.71,True,True,160.0
2021-02-08 06:54:33,2021-02-08,inventory_report,EIA reports unchanged crude inventory of 1048M barrels,low,1,0.29329999999999995,59.0,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.79,True,True,160.0
2021-02-08 11:34:29,2021-02-08,inventory_report,EIA reports higher crude inventory of 670M barrels,moderate,2,0.659,70.5,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.79,True,False,200.0
2021-02-08 20:09:21,2021-02-08,inventory_report,Cushing storage levels approach operational minimum,high,3,0.599,45.0,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.8,True,False,200.0
2021-02-09 06:06:49,2021-02-09,inventory_report,Cushing storage levels approach operational minimum,high,3,0.58,81.8,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.72,True,False,200.0
2021-02-09 08:58:44,2021-02-09,military_conflict,Naval incident near Bab el-Mandeb shipping lane,extreme,5,1.0,361.4,Risk to major transit chokepoint,"[np.str_('North Africa'), np.str_('Strait of Hormuz')]",11,market_calibrated_advanced,0.77,True,False,200.0
2021-02-10 17:15:16,2021-02-10,inventory_report,Cushing storage levels approach operational minimum,high,3,0.592,29.3,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.92,True,False,200.0
2021-02-13 10:54:10,2021-02-13,sanctions,US imposes new sanctions on Iraq oil sector,high,3,1.0,327.1,"Tightens global supply, redirects trade flows","[np.str_('Caspian Region'), np.str_('Global')]",27,market_calibrated_advanced,0.78,True,False,194.0
2021-02-13 19:54:02,2021-02-13,inventory_report,China crude inventories show unchanged trend,moderate,2,0.486,77.5,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.83,True,False,194.0
2021-02-15 04:18:38,2021-02-15,infrastructure,Port congestion delays 45 tankers at Houston,moderate,2,0.5537,91.6,Logistical bottleneck affecting deliveries,"[np.str_('North Sea'), np.str_('US Gulf Coast'), np.str_('Middle East')]",6,market_calibrated_advanced,0.74,True,True,159.0
2021-02-15 05:08:20,2021-02-15,infrastructure,New pipeline capacity comes online in Middle East,low,1,0.835,74.4,Improves supply chain efficiency,[np.str_('US Gulf Coast')],12,market_calibrated_advanced,0.91,True,False,199.0
2021-02-15 09:45:33,2021-02-15,sanctions,Secondary sanctions threatened for Libya oil traders,critical,4,1.0,177.5,Disrupts payment systems and shipping insurance,"[np.str_('Caspian Region'), np.str_('Global')]",80,market_calibrated_advanced,0.92,True,False,199.0
2021-02-15 19:28:31,2021-02-15,trade_flow_disruption,Tanker tracking shows lower flows to India,moderate,2,1.0,297.3,Indicates trade pattern shifts,[np.str_('Red Sea')],12,market_calibrated_advanced,0.91,False,False,199.0
2021-02-16 11:26:37,2021-02-16,inventory_report,China crude inventories show lower trend,high,3,0.538,21.3,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.78,True,False,200.0
2021-02-17 21:14:36,2021-02-17,inventory_report,Cushing storage levels approach operational minimum,high,3,0.569,68.0,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.71,True,False,200.0
2021-02-18 03:20:46,2021-02-18,geopolitical_tension,Energy security summit addresses West Africa supply concerns,moderate,2,0.5816999999999999,134.7,Coordinated response to supply risks,"[np.str_('Asia Pacific'), np.str_('Middle East'), np.str_('Global')]",16,market_calibrated_advanced,0.71,True,True,160.0
2021-02-18 05:54:56,2021-02-18,geopolitical_tension,Diplomatic tensions escalate between Nigeria and Iraq,critical,4,0.994,82.3,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Global')]",35,market_calibrated_advanced,0.82,True,False,200.0
2021-02-18 13:55:08,2021-02-18,production_policy,Russia announces voluntary production cut extension,critical,4,1.0,250.8,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",51,market_calibrated_advanced,0.82,True,False,200.0
2021-02-19 09:39:37,2021-02-19,infrastructure,New pipeline capacity comes online in North Africa,moderate,2,0.887,53.5,Improves supply chain efficiency,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",6,market_calibrated_advanced,0.76,True,False,200.0
2021-02-19 14:13:18,2021-02-19,infrastructure,Refinery outage reduces crude demand in Red Sea,moderate,2,0.5207999999999999,39.6,Reduces crude intake temporarily,[np.str_('US Gulf Coast')],9,market_calibrated_advanced,0.81,True,True,160.0
2021-02-19 14:17:19,2021-02-19,trade_flow_disruption,Shipping lane disruption near Suez Canal,extreme,5,1.0,96.8,"Forces rerouting, increases transit times",[np.str_('South China Sea')],15,market_calibrated_advanced,0.93,True,False,200.0
2021-02-19 16:33:40,2021-02-19,infrastructure,Major pipeline maintenance reduces Red Sea flows by 724,moderate,2,0.862,146.0,Temporary but planned supply reduction,"[np.str_('Middle East'), np.str_('US Gulf Coast'), np.str_('North Sea')]",12,market_calibrated_advanced,0.96,False,False,200.0
2021-02-20 22:57:44,2021-02-20,inventory_report,EIA reports unchanged crude inventory of 1908M barrels,moderate,2,0.667,43.5,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.78,True,False,200.0
2021-02-21 06:19:17,2021-02-21,geopolitical_tension,Trade negotiations impact Caspian Region energy imports,moderate,2,0.5831,71.3,Trade policy uncertainty affects flows,"[np.str_('Global'), np.str_('Middle East')]",19,market_calibrated_advanced,0.97,True,True,160.0
2021-02-21 11:26:12,2021-02-21,geopolitical_tension,Trade negotiations impact Middle East energy imports,high,3,1.0,120.0,Trade policy uncertainty affects flows,[np.str_('Global')],18,market_calibrated_advanced,0.78,True,False,200.0
2021-02-21 13:05:37,2021-02-21,infrastructure,Refinery outage reduces crude demand in Global,high,3,0.804,90.3,Reduces crude intake temporarily,"[np.str_('North Sea'), np.str_('US Gulf Coast'), np.str_('Middle East')]",1,market_calibrated_advanced,0.97,True,False,200.0
2021-02-23 07:22:14,2021-02-23,geopolitical_tension,Diplomatic tensions escalate between UAE and OPEC+,high,3,0.91,125.9,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Global'), np.str_('Asia Pacific')]",31,market_calibrated_advanced,0.8,False,False,197.0
2021-02-23 16:39:01,2021-02-23,production_policy,Non-OPEC production growth revised unchanged,moderate,2,1.0,179.7,Shifts market share expectations,"[np.str_('Global'), np.str_('Middle East')]",55,market_calibrated_advanced,0.77,False,False,197.0
2021-02-23 17:25:07,2021-02-23,production_policy,Saudi Arabia announces voluntary production cut extension,high,3,1.0,94.3,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",40,market_calibrated_advanced,0.96,True,False,197.0
2021-02-24 11:51:17,2021-02-24,production_policy,China announces voluntary production cut extension,critical,4,1.0,143.9,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",50,market_calibrated_advanced,0.79,True,False,200.0
2021-02-24 16:44:23,2021-02-24,inventory_report,Floating storage levels lower off Caspian Region,high,3,0.67,70.4,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.81,True,False,200.0
2021-02-24 21:22:51,2021-02-24,production_policy,Iraq announces voluntary production cut extension,high,3,0.6971999999999999,140.4,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",29,market_calibrated_advanced,0.91,True,True,160.0
2021-02-26 02:44:06,2021-02-26,sanctions,US imposes new sanctions on Russia oil sector,critical,4,1.0,366.1,"Tightens global supply, redirects trade flows","[np.str_('Global'), np.str_('Caspian Region'), np.str_('Middle East')]",81,market_calibrated_advanced,0.75,True,False,200.0
2021-02-26 03:34:33,2021-02-26,geopolitical_tension,Diplomatic tensions escalate between Venezuela and USA,critical,4,0.945,121.4,Risk premium increases on supply disruption fears,"[np.str_('Asia Pacific'), np.str_('Global')]",31,market_calibrated_advanced,0.98,True,False,200.0
2021-02-26 08:27:57,2021-02-26,sanctions,Sanctions waiver negotiations for Iraq oil exports,high,3,0.7,235.5,Potential for supply increase if granted,[np.str_('Caspian Region')],31,market_calibrated_advanced,0.91,True,True,160.0
2021-02-26 21:21:31,2021-02-26,inventory_report,EIA reports unchanged crude inventory of 996M barrels,moderate,2,0.609,24.3,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.75,True,False,200.0
2021-02-26 22:36:48,2021-02-26,inventory_report,China crude inventories show unchanged trend,high,3,0.501,94.5,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.85,True,False,200.0
2021-02-27 03:06:09,2021-02-27,production_policy,Russia announces voluntary production cut extension,critical,4,1.0,276.3,Tightens supply outlook,[np.str_('Middle East')],53,market_calibrated_advanced,0.83,True,False,200.0
2021-02-27 08:18:28,2021-02-27,infrastructure,Refinery outage reduces crude demand in North Africa,high,3,0.968,84.9,Reduces crude intake temporarily,"[np.str_('US Gulf Coast'), np.str_('Middle East'), np.str_('North Sea')]",10,market_calibrated_advanced,0.94,True,False,200.0
2021-02-27 17:51:53,2021-02-27,infrastructure,New pipeline capacity comes online in Middle East,low,1,0.4606,115.5,Improves supply chain efficiency,"[np.str_('US Gulf Coast'), np.str_('Middle East')]",3,market_calibrated_advanced,0.97,True,True,160.0
2021-02-28 01:26:12,2021-02-28,geopolitical_tension,Diplomatic tensions escalate between Russia and China,critical,4,1.0,191.8,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Asia Pacific'), np.str_('Global')]",40,market_calibrated_advanced,0.98,True,False,200.0
2021-02-28 03:23:30,2021-02-28,geopolitical_tension,Strategic reserve release coordinated by {alliance},high,3,0.6166999999999999,70.2,Temporary supply increase to calm markets,"[np.str_('Asia Pacific'), np.str_('Middle East')]",43,market_calibrated_advanced,0.93,True,True,160.0
2021-03-01 15:01:28,2021-03-01,trade_flow_disruption,Port restrictions impact China crude exports,critical,4,1.0,272.8,Physical supply bottleneck,[np.str_('South China Sea')],6,market_calibrated_advanced,0.99,True,False,200.0
2021-03-02 00:56:16,2021-03-02,military_conflict,Drone attack targets Kuwait oil infrastructure,extreme,5,1.0,234.9,"Immediate supply risk, insurance premiums spike","[np.str_('Middle East'), np.str_('Strait of Hormuz')]",18,market_calibrated_advanced,0.75,True,False,200.0
2021-03-02 01:35:34,2021-03-02,trade_flow_disruption,Shipping lane disruption near Malacca Strait,extreme,5,1.0,172.3,"Forces rerouting, increases transit times","[np.str_('Strait of Hormuz'), np.str_('South China Sea')]",19,market_calibrated_advanced,0.82,True,False,200.0
2021-03-02 15:36:11,2021-03-02,inventory_report,Cushing storage levels approach operational minimum,high,3,0.554,95.8,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.78,True,False,200.0
2021-03-03 03:12:17,2021-03-03,trade_flow_disruption,Tanker tracking shows lower flows to Kuwait,high,3,1.0,90.5,Indicates trade pattern shifts,"[np.str_('Red Sea'), np.str_('Strait of Hormuz')]",15,market_calibrated_advanced,0.93,True,False,200.0
2021-03-04 00:43:31,2021-03-04,inventory_report,Floating storage levels unchanged off Middle East,moderate,2,0.38780000000000003,53.1,Signal of market contango/backwardation,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.9,True,True,160.0
2021-03-04 11:22:12,2021-03-04,inventory_report,Floating storage levels higher off West Africa,high,3,0.504,20.7,Signal of market contango/backwardation,[np.str_('US Gulf Coast')],1,market_calibrated_advanced,0.91,True,False,200.0
